ID,BIRTHDAY,SEXE,DIPLOMDATE,DIPLOMTYPE,DIPPERC,SECTION,OPTION,SCHOOL,SCHOOLPROVINCE,SCHOOLSTATUS
8864,1995-07-26,F,,DIPLÔME D'ETAT,55.0,Pédagogique,Pédagogie Générale,FARAJA,NORD-KIVU,inconnu
8864,1995-07-26,F,,DIPLÔME D'ETAT,55.0,Pédagogique,Pédagogie Générale,FARAJA,NORD-KIVU,inconnu
8865,1994-12-25,H,,DIPLÔME D'ETAT,63.0,Scientifique,Biologie chimie,GS consulaire Congolaise/Rwanda,NORD-KIVU,inconnu
8865,1994-12-25,H,,DIPLÔME D'ETAT,63.0,Scientifique,Biologie chimie,GS consulaire Congolaise/Rwanda,NORD-KIVU,inconnu
8865,1994-12-25,H,,DIPLÔME D'ETAT,63.0,Scientifique,Biologie chimie,GS consulaire Congolaise/Rwanda,NORD-KIVU,inconnu
8866,1993-07-06,F,,DIPLÔME D'ETAT,63.0,Pédagogique,Pédagogie Générale,Metanoia,NORD-KIVU,inconnu
8866,1993-07-06,F,,DIPLÔME D'ETAT,63.0,Pédagogique,Pédagogie Générale,Metanoia,NORD-KIVU,inconnu
8866,1993-07-06,F,,DIPLÔME D'ETAT,63.0,Pédagogique,Pédagogie Générale,Metanoia,NORD-KIVU,inconnu
8867,1992-05-24,H,,DIPLÔME D'ETAT,53.0,Technique,Commerciale et Administrative,Faraja,NORD-KIVU,inconnu
8867,1992-05-24,H,,DIPLÔME D'ETAT,53.0,Technique,Commerciale et Administrative,Faraja,NORD-KIVU,inconnu
8867,1992-05-24,H,,DIPLÔME D'ETAT,53.0,Technique,Commerciale et Administrative,Faraja,NORD-KIVU,inconnu
8868,1995-09-09,H,,DIPLÔME D'ETAT,67.0,Technique,Commerciale et Administrative,Mwanga,NORD-KIVU,inconnu
8868,1995-09-09,H,,DIPLÔME D'ETAT,67.0,Technique,Commerciale et Administrative,Mwanga,NORD-KIVU,inconnu
8868,1995-09-09,H,,DIPLÔME D'ETAT,67.0,Technique,Commerciale et Administrative,Mwanga,NORD-KIVU,inconnu
8869,1994-11-19,F,,DIPLÔME D'ETAT,55.0,Technique,Commerciale et Administrative,Mwanga,NORD-KIVU,inconnu
8869,1994-11-19,F,,DIPLÔME D'ETAT,55.0,Technique,Commerciale et Administrative,Mwanga,NORD-KIVU,inconnu
8869,1994-11-19,F,,DIPLÔME D'ETAT,55.0,Technique,Commerciale et Administrative,Mwanga,NORD-KIVU,inconnu
8871,1994-10-14,H,,DIPLÔME D'ETAT,50.0,Scientifique,Mathématique physiqe,Goma,NORD-KIVU,inconnu
8872,1994-04-04,F,,DIPLÔME D'ETAT,66.0,Scientifique,Biologie Chimie,Institut Mwanga,NORD-KIVU,inconnu
8872,1994-04-04,F,,DIPLÔME D'ETAT,66.0,Scientifique,Biologie Chimie,Institut Mwanga,NORD-KIVU,inconnu
8872,1994-04-04,F,,DIPLÔME D'ETAT,66.0,Scientifique,Biologie Chimie,Institut Mwanga,NORD-KIVU,inconnu
8873,1995-08-08,H,,DIPLÔME D'ETAT,60.0,Technique,Electronique Générale,ITK Mahamba,NORD-KIVU,inconnu
8873,1995-08-08,H,,DIPLÔME D'ETAT,60.0,Technique,Electronique Générale,ITK Mahamba,NORD-KIVU,inconnu
8873,1995-08-08,H,,DIPLÔME D'ETAT,60.0,Technique,Electronique Générale,ITK Mahamba,NORD-KIVU,inconnu
8874,1992-01-14,H,,DIPLÔME D'ETAT,59.0,Technique,Sociale,Uzima,NORD-KIVU,inconnu
8874,1992-01-14,H,,DIPLÔME D'ETAT,59.0,Technique,Sociale,Uzima,NORD-KIVU,inconnu
8874,1992-01-14,H,,DIPLÔME D'ETAT,59.0,Technique,Sociale,Uzima,NORD-KIVU,inconnu
8875,1992-01-30,H,,DIPLÔME D'ETAT,50.0,Technique,Commerciale Administrative,zanner,NORD-KIVU,inconnu
8875,1992-01-30,H,,DIPLÔME D'ETAT,50.0,Technique,Commerciale Administrative,zanner,NORD-KIVU,inconnu
8875,1992-01-30,H,,DIPLÔME D'ETAT,50.0,Technique,Commerciale Administrative,zanner,NORD-KIVU,inconnu
8876,1992-08-15,F,,DIPLÔME D'ETAT,52.0,Littéraire,Latin-philo,Metanoia,NORD-KIVU,inconnu
8876,1992-08-15,F,,DIPLÔME D'ETAT,52.0,Littéraire,Latin-philo,Metanoia,NORD-KIVU,inconnu
8876,1992-08-15,F,,DIPLÔME D'ETAT,52.0,Littéraire,Latin-philo,Metanoia,NORD-KIVU,inconnu
8877,1993-08-28,H,,DIPLÔME D'ETAT,54.0,Technique,Batiment,Uenezaji,NORD-KIVU,inconnu
8878,1992-09-09,F,,DIPLÔME D'ETAT,58.0,Pédagogique,Pédagogie Générale,Espoir 2,SUD-KIVU,inconnu
8879,1992-08-22,H,,DIPLÔME D'ETAT,55.0,Technique,Sociale,Tupendane FEC,NORD-KIVU,inconnu
8879,1992-08-22,H,,DIPLÔME D'ETAT,55.0,Technique,Sociale,Tupendane FEC,NORD-KIVU,inconnu
8879,1992-08-22,H,,DIPLÔME D'ETAT,55.0,Technique,Sociale,Tupendane FEC,NORD-KIVU,inconnu
8880,1994-09-26,F,,DIPLÔME D'ETAT,53.0,Technique,Commerciale et Administrative,Mont Goma,NORD-KIVU,inconnu
8880,1994-09-26,F,,DIPLÔME D'ETAT,53.0,Technique,Commerciale et Administrative,Mont Goma,NORD-KIVU,inconnu
8881,1993-06-16,H,,DIPLÔME D'ETAT,51.0,Littéraire,Latin philo,Metanoia,NORD-KIVU,inconnu
8881,1993-06-16,H,,DIPLÔME D'ETAT,51.0,Littéraire,Latin philo,Metanoia,NORD-KIVU,inconnu
8881,1993-06-16,H,,DIPLÔME D'ETAT,51.0,Littéraire,Latin philo,Metanoia,NORD-KIVU,inconnu
8883,1993-08-17,H,,DIPLÔME D'ETAT,65.0,Pédagogique,Pédagogie Générale,Du lac/Kamvivira,NORD-KIVU,inconnu
8883,1993-08-17,H,,DIPLÔME D'ETAT,65.0,Pédagogique,Pédagogie Générale,Du lac/Kamvivira,NORD-KIVU,inconnu
8883,1993-08-17,H,,DIPLÔME D'ETAT,65.0,Pédagogique,Pédagogie Générale,Du lac/Kamvivira,NORD-KIVU,inconnu
8884,1995-06-06,H,,DIPLÔME D'ETAT,58.0,Technique,Electricité générale,Kyeshero,NORD-KIVU,inconnu
8884,1995-06-06,H,,DIPLÔME D'ETAT,58.0,Technique,Electricité générale,Kyeshero,NORD-KIVU,inconnu
8884,1995-06-06,H,,DIPLÔME D'ETAT,58.0,Technique,Electricité générale,Kyeshero,NORD-KIVU,inconnu
8885,1991-05-09,H,,DIPLÔME D'ETAT,58.0,Technique,Construction,Kyeshero,NORD-KIVU,inconnu
8885,1991-05-09,H,,DIPLÔME D'ETAT,58.0,Technique,Construction,Kyeshero,NORD-KIVU,inconnu
8885,1991-05-09,H,,DIPLÔME D'ETAT,58.0,Technique,Construction,Kyeshero,NORD-KIVU,inconnu
8886,1991-04-10,F,,DIPLÔME D'ETAT,0.0,Technique,Sociale,Mikeno Islamique,NORD-KIVU,inconnu
8886,1991-04-10,F,,DIPLÔME D'ETAT,0.0,Technique,Sociale,Mikeno Islamique,NORD-KIVU,inconnu
8886,1991-04-10,F,,DIPLÔME D'ETAT,0.0,Technique,Sociale,Mikeno Islamique,NORD-KIVU,inconnu
8887,1991-03-21,H,,DIPLÔME D'ETAT,54.0,Scientifique,Mathématique physiqe,College Saint Paul,SUD-KIVU,inconnu
8887,1991-03-21,H,,DIPLÔME D'ETAT,54.0,Scientifique,Mathématique physiqe,College Saint Paul,SUD-KIVU,inconnu
8887,1991-03-21,H,,DIPLÔME D'ETAT,54.0,Scientifique,Mathématique physiqe,College Saint Paul,SUD-KIVU,inconnu
8888,1995-02-11,H,,DIPLÔME D'ETAT,53.0,Technique,Mécanique générale,Kyeshero,NORD-KIVU,inconnu
8889,1995-10-12,F,,DIPLÔME D'ETAT,56.0,Technique,Nutrition,Lycée Saint Ursile,NORD-KIVU,inconnu
8889,1995-10-12,F,,DIPLÔME D'ETAT,56.0,Technique,Nutrition,Lycée Saint Ursile,NORD-KIVU,inconnu
8889,1995-10-12,F,,DIPLÔME D'ETAT,56.0,Technique,Nutrition,Lycée Saint Ursile,NORD-KIVU,inconnu
8890,1992-07-07,F,,DIPLÔME D'ETAT,50.0,Pédagogique,Pédagogie Générale,CS Lukuga,NORD-KIVU,inconnu
8890,1992-07-07,F,,DIPLÔME D'ETAT,50.0,Pédagogique,Pédagogie Générale,CS Lukuga,NORD-KIVU,inconnu
8890,1992-07-07,F,,DIPLÔME D'ETAT,50.0,Pédagogique,Pédagogie Générale,CS Lukuga,NORD-KIVU,inconnu
8891,1993-08-26,H,,DIPLÔME D'ETAT,59.0,Pédagogique,Pédagogie Générale,Mont Carmel,NORD-KIVU,inconnu
8891,1993-08-26,H,,DIPLÔME D'ETAT,59.0,Pédagogique,Pédagogie Générale,Mont Carmel,NORD-KIVU,inconnu
8891,1993-08-26,H,,DIPLÔME D'ETAT,59.0,Pédagogique,Pédagogie Générale,Mont Carmel,NORD-KIVU,inconnu
8892,1984-09-02,H,,DIPLÔME D'ETAT,59.0,Pédagogique,Pédagogie Générale,Fadhili,NORD-KIVU,inconnu
8892,1984-09-02,H,,DIPLÔME D'ETAT,59.0,Pédagogique,Pédagogie Générale,Fadhili,NORD-KIVU,inconnu
8893,1994-04-06,H,,DIPLÔME D'ETAT,67.0,Technique,Sociale,Mugunga,NORD-KIVU,inconnu
8893,1994-04-06,H,,DIPLÔME D'ETAT,67.0,Technique,Sociale,Mugunga,NORD-KIVU,inconnu
8893,1994-04-06,H,,DIPLÔME D'ETAT,67.0,Technique,Sociale,Mugunga,NORD-KIVU,inconnu
8894,1992-10-29,F,,DIPLÔME D'ETAT,54.0,Technique,Sociale,Uzima,NORD-KIVU,inconnu
8895,1994-01-05,F,,DIPLÔME D'ETAT,66.0,Scientifique,Biologie chimie,Mwanga,NORD-KIVU,inconnu
8895,1994-01-05,F,,DIPLÔME D'ETAT,66.0,Scientifique,Biologie chimie,Mwanga,NORD-KIVU,inconnu
8895,1994-01-05,F,,DIPLÔME D'ETAT,66.0,Scientifique,Biologie chimie,Mwanga,NORD-KIVU,inconnu
8896,1993-05-07,F,,DIPLÔME D'ETAT,60.0,Scientifique,Biologie chimie,Lycée de Kingasani II,KINSHASA,inconnu
8896,1993-05-07,F,,DIPLÔME D'ETAT,60.0,Scientifique,Biologie chimie,Lycée de Kingasani II,KINSHASA,inconnu
8896,1993-05-07,F,,DIPLÔME D'ETAT,60.0,Scientifique,Biologie chimie,Lycée de Kingasani II,KINSHASA,inconnu
8897,1995-08-10,F,,DIPLÔME D'ETAT,61.0,Scientifique,Biologie chimie,Lycée Cirezi,SUD-KIVU,inconnu
8897,1995-08-10,F,,DIPLÔME D'ETAT,61.0,Scientifique,Biologie chimie,Lycée Cirezi,SUD-KIVU,inconnu
8897,1995-08-10,F,,DIPLÔME D'ETAT,61.0,Scientifique,Biologie chimie,Lycée Cirezi,SUD-KIVU,inconnu
8898,1995-11-22,F,,DIPLÔME D'ETAT,52.0,Technique,Commerciale et Administrative,Metanoia,NORD-KIVU,inconnu
8898,1995-11-22,F,,DIPLÔME D'ETAT,52.0,Technique,Commerciale et Administrative,Metanoia,NORD-KIVU,inconnu
8898,1995-11-22,F,,DIPLÔME D'ETAT,52.0,Technique,Commerciale et Administrative,Metanoia,NORD-KIVU,inconnu
8899,1988-02-10,H,,DIPLÔME D'ETAT,53.0,Technique,Commerciale et Administrative,Lwanzururu,NORD-KIVU,inconnu
8899,1988-02-10,H,,DIPLÔME D'ETAT,53.0,Technique,Commerciale et Administrative,Lwanzururu,NORD-KIVU,inconnu
8900,1993-12-24,F,,DIPLÔME D'ETAT,51.0,Littéraire,Latin philo,Metanoia,NORD-KIVU,inconnu
8900,1993-12-24,F,,DIPLÔME D'ETAT,51.0,Littéraire,Latin philo,Metanoia,NORD-KIVU,inconnu
8900,1993-12-24,F,,DIPLÔME D'ETAT,51.0,Littéraire,Latin philo,Metanoia,NORD-KIVU,inconnu
8901,1993-05-25,H,,DIPLÔME D'ETAT,58.0,Technique,Construction,Kyeshero,NORD-KIVU,inconnu
8902,1995-04-13,H,,DIPLÔME D'ETAT,67.0,Technique,Commerciale et Administrative,Mwanga,NORD-KIVU,inconnu
8902,1995-04-13,H,,DIPLÔME D'ETAT,67.0,Technique,Commerciale et Administrative,Mwanga,NORD-KIVU,inconnu
8902,1995-04-13,H,,DIPLÔME D'ETAT,67.0,Technique,Commerciale et Administrative,Mwanga,NORD-KIVU,inconnu
8903,1994-03-14,H,,DIPLÔME D'ETAT,61.0,Scientifique,Biologie chimie,Mwanga,NORD-KIVU,inconnu
8903,1994-03-14,H,,DIPLÔME D'ETAT,61.0,Scientifique,Biologie chimie,Mwanga,NORD-KIVU,inconnu
8903,1994-03-14,H,,DIPLÔME D'ETAT,61.0,Scientifique,Biologie chimie,Mwanga,NORD-KIVU,inconnu
8904,1990-06-30,H,,DIPLÔME D'ETAT,57.0,Technique,Sociale,Sayuni,NORD-KIVU,inconnu
8904,1990-06-30,H,,DIPLÔME D'ETAT,57.0,Technique,Sociale,Sayuni,NORD-KIVU,inconnu
8905,1990-06-06,H,,DIPLÔME D'ETAT,61.0,Technique,agricole,ITAP Kisharu,NORD-KIVU,inconnu
8905,1990-06-06,H,,DIPLÔME D'ETAT,61.0,Technique,agricole,ITAP Kisharu,NORD-KIVU,inconnu
8906,1994-01-16,H,,DIPLÔME D'ETAT,0.0,Technique,Commerciale et Administrative,Mont Goma,NORD-KIVU,inconnu
8906,1994-01-16,H,,DIPLÔME D'ETAT,0.0,Technique,Commerciale et Administrative,Mont Goma,NORD-KIVU,inconnu
8906,1994-01-16,H,,DIPLÔME D'ETAT,0.0,Technique,Commerciale et Administrative,Mont Goma,NORD-KIVU,inconnu
8907,1995-04-28,H,,DIPLÔME D'ETAT,58.0,Technique,Commerciale et Administrative,Isidore Bakanja,NORD-KIVU,inconnu
8907,1995-04-28,H,,DIPLÔME D'ETAT,58.0,Technique,Commerciale et Administrative,Isidore Bakanja,NORD-KIVU,inconnu
8907,1995-04-28,H,,DIPLÔME D'ETAT,58.0,Technique,Commerciale et Administrative,Isidore Bakanja,NORD-KIVU,inconnu
8908,1994-12-08,F,,DIPLÔME D'ETAT,69.0,Scientifique,Biologie chimie,Lycée Amani,NORD-KIVU,inconnu
8908,1994-12-08,F,,DIPLÔME D'ETAT,69.0,Scientifique,Biologie chimie,Lycée Amani,NORD-KIVU,inconnu
8908,1994-12-08,F,,DIPLÔME D'ETAT,69.0,Scientifique,Biologie chimie,Lycée Amani,NORD-KIVU,inconnu
8909,1995-11-01,H,,DIPLÔME D'ETAT,50.0,Littéraire,Latin philo,Maendeleo,NORD-KIVU,inconnu
8909,1995-11-01,H,,DIPLÔME D'ETAT,50.0,Littéraire,Latin philo,Maendeleo,NORD-KIVU,inconnu
8910,1994-11-19,F,,DIPLÔME D'ETAT,63.0,Scientifique,Mathématique physique,Afanjiri,SUD-KIVU,inconnu
8910,1994-11-19,F,,DIPLÔME D'ETAT,63.0,Scientifique,Mathématique physique,Afanjiri,SUD-KIVU,inconnu
8910,1994-11-19,F,,DIPLÔME D'ETAT,63.0,Scientifique,Mathématique physique,Afanjiri,SUD-KIVU,inconnu
8911,1993-12-26,H,,DIPLÔME D'ETAT,64.0,Pédagogique,Pédagogie Générale,Nyamokola,NORD-KIVU,inconnu
8911,1993-12-26,H,,DIPLÔME D'ETAT,64.0,Pédagogique,Pédagogie Générale,Nyamokola,NORD-KIVU,inconnu
8911,1993-12-26,H,,DIPLÔME D'ETAT,64.0,Pédagogique,Pédagogie Générale,Nyamokola,NORD-KIVU,inconnu
8912,1991-10-06,F,,DIPLÔME D'ETAT,58.0,Littéraire,Latin philo,Mzizi,NORD-KIVU,inconnu
8912,1991-10-06,F,,DIPLÔME D'ETAT,58.0,Littéraire,Latin philo,Mzizi,NORD-KIVU,inconnu
8912,1991-10-06,F,,DIPLÔME D'ETAT,58.0,Littéraire,Latin philo,Mzizi,NORD-KIVU,inconnu
8913,1994-01-21,H,,DIPLÔME D'ETAT,54.0,Pédagogique,Pédagogie Générale,BARAKA,SUD-KIVU,inconnu
8913,1994-01-21,H,,DIPLÔME D'ETAT,54.0,Pédagogique,Pédagogie Générale,BARAKA,SUD-KIVU,inconnu
8913,1994-01-21,H,,DIPLÔME D'ETAT,54.0,Pédagogique,Pédagogie Générale,BARAKA,SUD-KIVU,inconnu
8914,1987-07-17,H,,DIPLÔME D'ETAT,52.0,Pédagogique,Pédagogie Générale,Lowa,NORD-KIVU,inconnu
8915,1986-08-08,H,,DIPLÔME D'ETAT,51.0,Scientifique,Biologie chimie,Lycée Esengo,NORD-KIVU,inconnu
8915,1986-08-08,H,,DIPLÔME D'ETAT,51.0,Scientifique,Biologie chimie,Lycée Esengo,NORD-KIVU,inconnu
8915,1986-08-08,H,,DIPLÔME D'ETAT,51.0,Scientifique,Biologie chimie,Lycée Esengo,NORD-KIVU,inconnu
8916,1993-01-20,H,,DIPLÔME D'ETAT,50.0,Pédagogique,Pédagogie Générale,Maendeleo,NORD-KIVU,inconnu
8916,1993-01-20,H,,DIPLÔME D'ETAT,50.0,Pédagogique,Pédagogie Générale,Maendeleo,NORD-KIVU,inconnu
8916,1993-01-20,H,,DIPLÔME D'ETAT,50.0,Pédagogique,Pédagogie Générale,Maendeleo,NORD-KIVU,inconnu
8917,1994-12-23,F,,DIPLÔME D'ETAT,50.0,Scientifique,Biologie chimie,Faraja,NORD-KIVU,inconnu
8917,1994-12-23,F,,DIPLÔME D'ETAT,50.0,Scientifique,Biologie chimie,Faraja,NORD-KIVU,inconnu
8917,1994-12-23,F,,DIPLÔME D'ETAT,50.0,Scientifique,Biologie chimie,Faraja,NORD-KIVU,inconnu
8918,1992-10-01,H,,DIPLÔME D'ETAT,56.0,Technique,Sociale,Sayuni,NORD-KIVU,inconnu
8919,1994-01-10,H,,DIPLÔME D'ETAT,65.0,Pédagogique,Pédagogie Générale,Sayuni,NORD-KIVU,inconnu
8919,1994-01-10,H,,DIPLÔME D'ETAT,65.0,Pédagogique,Pédagogie Générale,Sayuni,NORD-KIVU,inconnu
8920,1995-05-05,H,,DIPLÔME D'ETAT,72.0,Technique,Sociale,Maendeleo,NORD-KIVU,inconnu
8920,1995-05-05,H,,DIPLÔME D'ETAT,72.0,Technique,Sociale,Maendeleo,NORD-KIVU,inconnu
8920,1995-05-05,H,,DIPLÔME D'ETAT,72.0,Technique,Sociale,Maendeleo,NORD-KIVU,inconnu
8921,1972-11-07,H,,DIPLÔME D'ETAT,68.0,Littéraire,Latin philo,Autodidacte,NORD-KIVU,inconnu
8921,1972-11-07,H,,DIPLÔME D'ETAT,68.0,Littéraire,Latin philo,Autodidacte,NORD-KIVU,inconnu
8921,1972-11-07,H,,DIPLÔME D'ETAT,68.0,Littéraire,Latin philo,Autodidacte,NORD-KIVU,inconnu
8922,1994-03-04,F,,DIPLÔME D'ETAT,50.0,Littéraire,Latin philo,ZANNER,NORD-KIVU,inconnu
8922,1994-03-04,F,,DIPLÔME D'ETAT,50.0,Littéraire,Latin philo,ZANNER,NORD-KIVU,inconnu
8922,1994-03-04,F,,DIPLÔME D'ETAT,50.0,Littéraire,Latin philo,ZANNER,NORD-KIVU,inconnu
8923,1991-08-13,H,,DIPLÔME D'ETAT,58.0,Scientifique,Biologie chimie,DE GOMA,NORD-KIVU,inconnu
8923,1991-08-13,H,,DIPLÔME D'ETAT,58.0,Scientifique,Biologie chimie,DE GOMA,NORD-KIVU,inconnu
8924,1992-07-06,H,,DIPLÔME D'ETAT,60.0,Technique,Commerciale et Administrative,Ushindi,NORD-KIVU,inconnu
8924,1992-07-06,H,,DIPLÔME D'ETAT,60.0,Technique,Commerciale et Administrative,Ushindi,NORD-KIVU,inconnu
8924,1992-07-06,H,,DIPLÔME D'ETAT,60.0,Technique,Commerciale et Administrative,Ushindi,NORD-KIVU,inconnu
8925,1994-05-04,H,,DIPLÔME D'ETAT,51.0,Pédagogique,Pédagogie Générale,CS du 8 mars,NORD-KIVU,inconnu
8925,1994-05-04,H,,DIPLÔME D'ETAT,51.0,Pédagogique,Pédagogie Générale,CS du 8 mars,NORD-KIVU,inconnu
8925,1994-05-04,H,,DIPLÔME D'ETAT,51.0,Pédagogique,Pédagogie Générale,CS du 8 mars,NORD-KIVU,inconnu
8926,1974-05-20,H,,DIPLÔME D'ETAT,62.0,Technique,Agronomie,ISEA,ORIENTALE,inconnu
8926,1974-05-20,H,,DIPLÔME D'ETAT,62.0,Technique,Agronomie,ISEA,ORIENTALE,inconnu
8927,1993-12-26,F,,DIPLÔME D'ETAT,58.0,Pédagogique,Pédagogie Générale,Visoke,NORD-KIVU,inconnu
8927,1993-12-26,F,,DIPLÔME D'ETAT,58.0,Pédagogique,Pédagogie Générale,Visoke,NORD-KIVU,inconnu
8927,1993-12-26,F,,DIPLÔME D'ETAT,58.0,Pédagogique,Pédagogie Générale,Visoke,NORD-KIVU,inconnu
8928,1992-07-27,H,,DIPLÔME D'ETAT,64.0,Pédagogique,Pédagogie Générale,Lukeba,SUD-KIVU,inconnu
8929,1995-01-17,F,,DIPLÔME D'ETAT,60.0,Technique,Sociale,Lycée Saint Ursule,NORD-KIVU,catholique
8929,1995-01-17,F,,DIPLÔME D'ETAT,60.0,Technique,Sociale,Lycée Saint Ursule,NORD-KIVU,catholique
8929,1995-01-17,F,,DIPLÔME D'ETAT,60.0,Technique,Sociale,Lycée Saint Ursule,NORD-KIVU,catholique
8930,1992-10-05,H,,DIPLÔME D'ETAT,57.0,Pédagogique,Pédagogie Générale,Bakandja,NORD-KIVU,inconnu
8930,1992-10-05,H,,DIPLÔME D'ETAT,57.0,Pédagogique,Pédagogie Générale,Bakandja,NORD-KIVU,inconnu
8930,1992-10-05,H,,DIPLÔME D'ETAT,57.0,Pédagogique,Pédagogie Générale,Bakandja,NORD-KIVU,inconnu
8931,1995-08-22,F,,DIPLÔME D'ETAT,57.0,Pédagogique,Pédagogie Générale,,NORD-KIVU,inconnu
8931,1995-08-22,F,,DIPLÔME D'ETAT,57.0,Pédagogique,Pédagogie Générale,,NORD-KIVU,inconnu
8931,1995-08-22,F,,DIPLÔME D'ETAT,57.0,Pédagogique,Pédagogie Générale,,NORD-KIVU,inconnu
8932,1994-03-13,H,,DIPLÔME D'ETAT,51.0,Pédagogique,Pédagogie Générale,Maendeleo,NORD-KIVU,inconnu
8932,1994-03-13,H,,DIPLÔME D'ETAT,51.0,Pédagogique,Pédagogie Générale,Maendeleo,NORD-KIVU,inconnu
8932,1994-03-13,H,,DIPLÔME D'ETAT,51.0,Pédagogique,Pédagogie Générale,Maendeleo,NORD-KIVU,inconnu
8933,1991-10-10,F,,DIPLÔME D'ETAT,51.0,Technique,Commerciale et Administrative,Bungulu,NORD-KIVU,inconnu
8933,1991-10-10,F,,DIPLÔME D'ETAT,51.0,Technique,Commerciale et Administrative,Bungulu,NORD-KIVU,inconnu
8933,1991-10-10,F,,DIPLÔME D'ETAT,51.0,Technique,Commerciale et Administrative,Bungulu,NORD-KIVU,inconnu
8934,1994-05-30,H,,DIPLÔME D'ETAT,57.0,Technique,Mécanique générale,Maranatha,NORD-KIVU,inconnu
8934,1994-05-30,H,,DIPLÔME D'ETAT,57.0,Technique,Mécanique générale,Maranatha,NORD-KIVU,inconnu
8934,1994-05-30,H,,DIPLÔME D'ETAT,57.0,Technique,Mécanique générale,Maranatha,NORD-KIVU,inconnu
8935,1995-05-21,H,,DIPLÔME D'ETAT,55.0,Technique,Commerciale et Administrative,Metanoia,NORD-KIVU,inconnu
8935,1995-05-21,H,,DIPLÔME D'ETAT,55.0,Technique,Commerciale et Administrative,Metanoia,NORD-KIVU,inconnu
8935,1995-05-21,H,,DIPLÔME D'ETAT,55.0,Technique,Commerciale et Administrative,Metanoia,NORD-KIVU,inconnu
8936,1988-06-26,H,,DIPLÔME D'ETAT,57.0,Pédagogique,Pédagogie Générale,CS La Conscience,NORD-KIVU,inconnu
8936,1988-06-26,H,,DIPLÔME D'ETAT,57.0,Pédagogique,Pédagogie Générale,CS La Conscience,NORD-KIVU,inconnu
8936,1988-06-26,H,,DIPLÔME D'ETAT,57.0,Pédagogique,Pédagogie Générale,CS La Conscience,NORD-KIVU,inconnu
8937,1996-07-25,H,,DIPLÔME D'ETAT,62.0,Littéraire,Latin philo,Metanoia,NORD-KIVU,inconnu
8937,1996-07-25,H,,DIPLÔME D'ETAT,62.0,Littéraire,Latin philo,Metanoia,NORD-KIVU,inconnu
8937,1996-07-25,H,,DIPLÔME D'ETAT,62.0,Littéraire,Latin philo,Metanoia,NORD-KIVU,inconnu
8938,1994-06-21,F,,DIPLÔME D'ETAT,57.0,Pédagogique,Pédagogie Générale,Metanoia,NORD-KIVU,inconnu
8938,1994-06-21,F,,DIPLÔME D'ETAT,57.0,Pédagogique,Pédagogie Générale,Metanoia,NORD-KIVU,inconnu
8939,1995-01-07,F,,DIPLÔME D'ETAT,0.0,Technique,Commerciale et Administrative,,NORD-KIVU,inconnu
8939,1995-01-07,F,,DIPLÔME D'ETAT,0.0,Technique,Commerciale et Administrative,,NORD-KIVU,inconnu
8939,1995-01-07,F,,DIPLÔME D'ETAT,0.0,Technique,Commerciale et Administrative,,NORD-KIVU,inconnu
8940,1995-06-14,H,,DIPLÔME D'ETAT,54.0,Technique,Commerciale et Administrative,Isidore Bakanja,NORD-KIVU,inconnu
8940,1995-06-14,H,,DIPLÔME D'ETAT,54.0,Technique,Commerciale et Administrative,Isidore Bakanja,NORD-KIVU,inconnu
8940,1995-06-14,H,,DIPLÔME D'ETAT,54.0,Technique,Commerciale et Administrative,Isidore Bakanja,NORD-KIVU,inconnu
8941,1992-03-18,H,,DIPLÔME D'ETAT,52.0,Littéraire,Latin-philo,Savana school international,NORD-KIVU,inconnu
8941,1992-03-18,H,,DIPLÔME D'ETAT,52.0,Littéraire,Latin-philo,Savana school international,NORD-KIVU,inconnu
8941,1992-03-18,H,,DIPLÔME D'ETAT,52.0,Littéraire,Latin-philo,Savana school international,NORD-KIVU,inconnu
8942,1993-06-10,H,,DIPLÔME D'ETAT,61.0,Scientifique,Biologie Chimie,EDAP/ISP Bkv,SUD-KIVU,inconnu
8942,1993-06-10,H,,DIPLÔME D'ETAT,61.0,Scientifique,Biologie Chimie,EDAP/ISP Bkv,SUD-KIVU,inconnu
8942,1993-06-10,H,,DIPLÔME D'ETAT,61.0,Scientifique,Biologie Chimie,EDAP/ISP Bkv,SUD-KIVU,inconnu
8943,1995-05-18,H,,DIPLÔME D'ETAT,60.0,Pédagogique,Pédagogie générale,Kabishamage,SUD-KIVU,inconnu
8943,1995-05-18,H,,DIPLÔME D'ETAT,60.0,Pédagogique,Pédagogie générale,Kabishamage,SUD-KIVU,inconnu
8944,1993-09-28,F,,DIPLÔME D'ETAT,63.0,Technique,Nutrition,Lycée Sainte Ursule,NORD-KIVU,inconnu
8944,1993-09-28,F,,DIPLÔME D'ETAT,63.0,Technique,Nutrition,Lycée Sainte Ursule,NORD-KIVU,inconnu
8944,1993-09-28,F,,DIPLÔME D'ETAT,63.0,Technique,Nutrition,Lycée Sainte Ursule,NORD-KIVU,inconnu
8945,1995-08-25,H,,DIPLÔME D'ETAT,66.0,Technique,Sociale,Lycée Mapema,NORD-KIVU,inconnu
8945,1995-08-25,H,,DIPLÔME D'ETAT,66.0,Technique,Sociale,Lycée Mapema,NORD-KIVU,inconnu
8945,1995-08-25,H,,DIPLÔME D'ETAT,66.0,Technique,Sociale,Lycée Mapema,NORD-KIVU,inconnu
