ID,DIPPERC,SCHOOL_RIGHT,OPTION_RIGHT,FAC,CGPA,DistinctionRatio,EchecRatio,Pass1stSessionRatio
7598,52.0,kyeshero,batiment,FSTA,61.1333351135,G,G,G
7631,59.0,kyeshero,electricite,FSTA,62.9333343506,G,G,G
7683,55.0,kyeshero,mec gene,FSTA,49.1000003815,G,A,G
7750,51.0,kyeshero,bio-chimie,FD,59.3999989827,G,G,E
8341,52.0,kyeshero,construction,FSTA,58.799999237,G,G,G
8357,55.0,kyeshero,mec gene,FSTA,48.0,G,A,G
8360,52.0,kyeshero,construction,FSTA,44.2999992371,G,A,G
8580,63.0,kyeshero,electricite,FSTA,63.6333325704,E,G,G
8625,52.0,kyeshero,bio-chimie,FSDC,61.7000007629,G,G,G
8626,64.0,kyeshero,electricite,FSTA,58.3333333333,G,G,E
8638,56.0,kyeshero,mec gene,FSTA,47.4000015259,G,A,G
8662,55.0,kyeshero,electricite,FSTA,49.9166666667,G,C,G
8704,51.0,kyeshero,bio-chimie,FSEG,58.4499988556,G,G,G
8706,57.0,kyeshero,pedagogie,FD,57.2666664124,G,G,G
8718,52.0,kyeshero,construction,FSTA,54.8999989827,G,E,G
8863,52.0,kyeshero,mec gene,FD,54.566666921,G,E,G
8884,58.0,kyeshero,electronique générale,FSTA,65.5999984741,E,G,G
8885,58.0,kyeshero,construction,FSTA,52.0999997457,G,E,G
8888,53.0,kyeshero,mec gene,FSTA,52.9000015259,G,A,G
8901,58.0,kyeshero,construction,FSTA,48.75,G,A,G
9021,54.0,kyeshero,construction,FSTA,50.5999984741,G,A,G
9043,53.0,kyeshero,electronique générale,FSTA,55.633333842,G,E,G
9080,58.0,kyeshero,electronique générale,FSTA,47.25,G,A,G
9095,56.0,kyeshero,mec gene,FSTA,44.0999984741,G,A,G
9249,55.0,kyeshero,construction,FSTA,49.5,G,A,G
9272,58.0,kyeshero,mec gene,FSEG,56.1333325704,G,G,G
9379,53.0,kyeshero,mec gene,FSTA,56.7999992371,G,E,G
9552,51.0,kyeshero,pedagogie,FSDC,48.0,G,A,G
9590,52.0,kyeshero,bio-chimie,FSTA,48.5,G,A,G
9607,53.0,kyeshero,pedagogie,FPSE,60.4500007629,G,G,G
9737,56.0,kyeshero,construction,FSEG,58.8000005086,G,G,E
9834,54.0,kyeshero,construction,FSTA,53.9500007629,G,D,G
9889,55.0,kyeshero,construction,FSTA,47.25,G,A,G
9903,50.0,kyeshero,electricite,FSTA,51.2999992371,G,A,G
9974,52.0,kyeshero,electricite,FSTA,48.75,G,A,G
9986,50.0,kyeshero,electronique générale,FSTA,49.25,G,A,G
10145,51.0,kyeshero,electricite,FSTA,50.0999984741,G,A,G
10233,55.0,kyeshero,construction,FSTA,58.3999996185,G,G,D
10428,52.0,kyeshero,construction,FSTA,52.3500003815,G,D,G
10445,58.0,kyeshero,electronique générale,FSTA,57.4500007629,G,G,G
10631,52.0,kyeshero,electricite,FM,54.2000007629,G,D,G
10773,56.0,kyeshero,electricite,FD,58.6000003815,G,G,G
11308,55.0,kyeshero,construction,FSTA,49.75,G,A,G
11390,61.0,kyeshero,construction,FSTA,47.0,G,A,G
11421,58.0,kyeshero,construction,FSTA,47.75,G,A,G
11621,51.0,kyeshero,electricite,FSTA,47.5,G,A,G
11660,58.0,kyeshero,construction,FSTA,48.7000007629,G,A,G
11770,54.0,kyeshero,mec gene,FSTA,47.5999984741,G,A,G
11854,52.0,kyeshero,mec gene,FSTA,56.7000007629,G,G,G
11874,50.0,kyeshero,mec gene,FSTA,46.5,G,A,G
12022,59.0,kyeshero,construction,FSTA,49.75,G,A,G
12151,54.0,kyeshero,mec gene,FSTA,51.5,G,G,G
12158,52.0,kyeshero,electricite,FSTA,47.25,G,A,G
3730,55.0,mgr kataliko,commerciale et administrative,FSEG,62.0,G,G,A
4272,53.0,mgr kataliko,commerciale et administrative,FSEG,47.25,G,A,G
4839,53.0,mgr kataliko,bio-chimie,FSEG,62.2000007629,G,G,A
6155,58.0,mgr kataliko,commerciale et administrative,FSEG,48.0,G,A,G
6400,58.0,mgr kataliko,math-physique,FSTA,64.1000010173,G,G,E
6463,58.0,mgr kataliko,math-physique,FSEG,66.1333312988,E,G,C
7518,51.0,mgr kataliko,bio-chimie,FSDC,63.9666671753,G,G,G
8643,51.0,mgr kataliko,commerciale et administrative,FSEG,65.1999969482,G,G,G
8799,62.0,mgr kataliko,math-physique,FSDC,66.8666687012,G,G,C
9131,50.0,mgr kataliko,commerciale et administrative,FSTA,49.0999984741,G,A,G
9132,59.0,mgr kataliko,bio-chimie,FSTA,60.0,G,G,G
10127,52.0,mgr kataliko,commerciale et administrative,FSEG,56.25,G,G,G
10356,51.0,mgr kataliko,bio-chimie,FM,62.6499996185,G,G,D
11658,54.0,mgr kataliko,commerciale et administrative,FSEG,50.7000007629,G,A,G
11664,50.0,mgr kataliko,commerciale et administrative,FSEG,56.4000015259,G,G,G
11768,60.0,mgr kataliko,commerciale et administrative,FSEG,63.0,G,G,G
12075,59.0,mgr kataliko,bio-chimie,FM,64.4000015259,G,G,A
215,58.0,vungi,math-physique,FD,63.0999984741,G,G,G
4311,53.0,vungi,math-physique,FSTA,61.3333320618,G,G,G
8340,51.0,vungi,math-physique,FD,59.9999987284,G,G,G
8986,50.0,vungi,math-physique,FSEG,55.5000012716,G,G,G
9094,59.0,vungi,pedagogie,FSTA,63.2333348592,G,G,E
10143,53.0,vungi,commerciale informatique,FSEG,57.8999996185,G,G,D
10828,53.0,vungi,commerciale informatique,FSTA,69.75,D,G,D
11472,51.0,vungi,commerciale informatique,FSEG,48.5,G,A,G
4041,51.0,saint andre,pedagogie,FD,58.7999992371,G,G,G
6420,56.0,saint andre,secretariat,FSEG,47.75,G,A,G
7394,56.8765221107,saint andre,inconnu,FSDC,59.4000015259,G,G,G
7468,53.0,saint andre,bio-chimie,FSDC,65.0,G,G,G
8521,63.0,saint andre,sociale,FSDC,64.4499988555,G,G,D
9500,58.0,saint andre,sociale,FSDC,57.433333079,G,E,G
9515,66.0,saint andre,sociale,FSTA,58.2666676839,G,G,E
10318,52.0,saint andre,bio-chimie,FSEG,51.9000015259,G,A,G
11404,64.0,saint andre,commerciale et administrative,FSEG,71.6999969482,A,G,G
11435,53.0,saint andre,bio-chimie,FSEG,54.9000015259,G,G,G
11463,71.0,saint andre,pedagogie,FSTA,48.2000007629,G,A,G
11818,58.0,saint andre,commerciale et administrative,FSEG,53.0,G,A,G
11910,51.0,saint andre,pedagogie,FD,49.25,G,A,G
12065,60.0,saint andre,pedagogie,FPSE,57.5,G,G,G
4515,51.0,aigle de dieu,latin philo,FD,59.8500003815,G,G,G
4835,50.0,aigle de dieu,latin philo,FD,48.0,G,A,G
6426,52.0,aigle de dieu,latin philo,FSEG,54.6333325704,G,E,G
7156,51.0,aigle de dieu,latin philo,FSEG,56.933333079,G,G,G
7373,62.0,aigle de dieu,commerciale et administrative,FSEG,65.0499992371,G,G,A
8560,61.0,aigle de dieu,latin philo,FSDC,61.0333340963,G,G,G
9904,55.0,aigle de dieu,pedagogie,FT,58.9000015259,G,G,G
10477,58.0,aigle de dieu,pedagogie,FSTA,48.75,G,A,G
10693,50.0,aigle de dieu,latin philo,FSDC,65.4500007629,G,G,D
10905,51.0,aigle de dieu,pedagogie,FT,59.0,G,G,G
11452,55.0,aigle de dieu,commerciale et administrative,FSEG,47.75,G,A,G
12101,50.0,aigle de dieu,pedagogie,FSTA,48.0,G,A,G
10500,51.0,neema kwetu,sociale,FM,49.25,G,A,G
12170,58.0,neema kwetu,sociale,FD,48.5,G,A,G
9489,68.0,isoko,math-physique,FSTA,57.7000007629,G,G,G
12191,60.0,isoko,agrecole,FM,48.5,G,A,G
4014,62.0,alfajiri,math-physique,FSTA,65.7999992371,G,G,D
4072,66.0,alfajiri,math-physique,FSTA,63.1999988555,G,G,D
4263,51.0,alfajiri,pedagogie,FSEG,61.7999992371,G,G,A
4280,69.0,alfajiri,bio-chimie,FSTA,66.5,G,G,G
4396,50.0,alfajiri,math-physique,FSTA,59.4666659037,G,E,G
4478,74.0,alfajiri,latin philo,FSTA,67.8999977112,G,G,G
4563,69.0,alfajiri,latin philo,FSEG,67.5999984741,G,G,A
5395,59.0,alfajiri,bio-chimie,FSTA,47.0,G,A,G
6182,61.0,alfajiri,math-physique,FSTA,63.0333328247,E,G,G
6214,67.0,alfajiri,math-physique,FSTA,62.633333842,G,G,E
6215,68.0,alfajiri,math-physique,FSTA,47.25,G,A,G
6247,53.0,alfajiri,math-physique,FSTA,58.7000007629,G,G,E
6630,62.0,alfajiri,math-physique,FSTA,48.75,G,A,G
7530,68.0,alfajiri,math-physique,FSTA,51.8874998093,G,D,F
7542,56.0,alfajiri,bio-chimie,FSTA,57.4499988556,G,D,F
7565,62.0,alfajiri,math-physique,FSEG,58.6666666667,G,G,G
7628,62.0,alfajiri,latin philo,FSTA,52.75,G,D,G
8172,58.0,alfajiri,bio-chimie,FSTA,58.866666158,G,G,E
8195,57.0,alfajiri,math-physique,FSTA,47.2000007629,G,A,G
8448,61.0,alfajiri,math-physique,FSTA,65.5499992371,G,G,D
8583,66.0,alfajiri,latin philo,FD,69.1333363851,E,G,C
8649,56.0,alfajiri,math-physique,FSTA,51.866666158,G,C,G
8910,63.0,alfajiri,math-physique,FSTA,52.4666671753,G,E,G
9133,64.0,alfajiri,latin philo,FD,61.066666921,G,G,G
9695,59.0,alfajiri,math-physique,FSEG,66.2000020345,G,G,C
9783,54.0,alfajiri,latin philo,FD,61.4499988555,G,G,A
9793,57.0,alfajiri,latin philo,FD,62.5,G,G,A
9898,62.0,alfajiri,math-physique,FSTA,65.7999992371,G,G,D
10498,76.0,alfajiri,bio-chimie,FM,68.1999969482,G,G,A
10616,64.0,alfajiri,math-physique,FSTA,72.1999969482,A,G,A
11733,60.0,alfajiri,math-physique,FSTA,60.5999984741,G,G,A
11836,61.0,alfajiri,latin philo,FSTA,48.0,G,A,G
4267,53.0,tuungane,commerciale et administrative,FSEG,56.8500003815,G,G,G
4433,64.0,tuungane,commerciale et administrative,FSEG,61.7000007629,G,G,A
4556,50.0,tuungane,commerciale et administrative,FSEG,61.9000015259,G,G,A
5184,52.0,tuungane,pedagogie,FSDC,58.4000015259,G,G,A
7143,58.0,tuungane,commerciale et administrative,FSEG,64.0999984741,G,G,C
7965,53.0,tuungane,pedagogie,FD,54.8499997457,G,E,G
8347,52.0,tuungane,commerciale et administrative,FSDC,60.933333079,G,G,G
8434,50.0,tuungane,sociale,FD,54.3499997457,G,C,G
8705,53.0,tuungane,commerciale et administrative,FSEG,52.7999992371,G,E,G
9429,53.0,tuungane,sociale,FD,58.6499996185,G,G,G
9836,50.0,tuungane,pedagogie,FPSE,49.5499992371,G,D,G
9906,51.0,tuungane,commerciale et administrative,FSEG,58.1499996185,G,G,G
10226,51.0,tuungane,commerciale et administrative,FSEG,56.2999992371,G,G,G
10328,60.0,tuungane,pedagogie,FD,56.4000015259,G,G,G
11409,54.0,tuungane,commerciale et administrative,FD,63.7999992371,G,G,G
11447,50.0,tuungane,commerciale et administrative,FSDC,62.9000015259,G,G,G
11680,56.0,tuungane,pedagogie,FD,56.7000007629,G,G,G
12136,51.0,tuungane,sociale,FD,49.25,G,A,G
12223,52.0,tuungane,pedagogie,FT,62.5999984741,G,G,G
3649,50.0,kashenda,sociale,FT,65.4000015259,G,G,A
4677,57.0,kashenda,sociale,FD,65.3000030518,G,G,A
4939,51.0,kashenda,inconnu,FSDC,52.316666921,G,C,G
5770,51.0,kashenda,sociale,FT,63.7999992371,G,G,G
6363,52.0,kashenda,sociale,FD,60.75,G,G,G
6585,61.0,kashenda,nutr,FSDC,58.5999997457,G,E,G
7352,50.0,kashenda,nutr,FSDC,59.9000015259,G,G,G
8454,54.0,kashenda,latin philo,FD,57.066666921,G,G,G
8461,68.0,kashenda,pedagogie,FSDC,62.1999994914,G,G,G
8621,51.0,kashenda,commerciale informatique,FSEG,47.75,G,A,G
10013,75.0,kashenda,pedagogie,FD,71.8500022888,A,G,A
10630,52.0,kashenda,sociale,FM,56.1500015259,G,D,G
11671,51.0,kashenda,pedagogie,FSTA,48.7999992371,G,A,G
11890,52.0,kashenda,pedagogie,FD,56.0999984741,G,G,G
12144,61.0,kashenda,latin philo,FD,59.0999984741,G,G,G
12202,60.0,kashenda,sociale,FD,54.7999992371,G,G,G
343,54.0,faraja,math-physique,FSEG,52.2000007629,G,A,G
3271,51.0,faraja,pedagogie,FPSE,56.7000007629,G,G,G
3629,54.0,faraja,pedagogie,FD,62.0999984741,G,G,A
3708,52.0,faraja,commerciale et administrative,FSDC,58.0,G,G,G
3908,54.0,faraja,math-physique,FSEG,63.8000005086,G,G,C
4137,54.0,faraja,pedagogie,FD,65.0,G,G,A
4367,51.0,faraja,math-physique,FSDC,61.5,G,G,G
4436,56.0,faraja,commerciale et administrative,FSEG,66.5999984741,G,G,G
4437,51.0,faraja,commerciale et administrative,FSEG,63.7999992371,G,G,A
4441,65.0,faraja,commerciale et administrative,FSEG,65.4000015259,G,G,G
4500,61.0,faraja,commerciale et administrative,FSTA,62.133333842,G,G,G
4558,51.0,faraja,bio-chimie,FSEG,58.7999992371,G,G,G
4585,52.0,faraja,bio-chimie,FSEG,64.9000015259,G,G,G
4715,53.0,faraja,pedagogie,FD,68.3500022888,D,G,A
4834,51.0,faraja,bio-chimie,FSEG,60.7999992371,G,G,A
4863,52.0,faraja,pedagogie,FSDC,53.9249992371,G,D,G
4899,61.0,faraja,pedagogie,FSEG,59.7999992371,G,G,G
5212,59.0,faraja,math-physique,FSDC,56.7999992371,G,A,G
6269,54.0,faraja,commerciale et administrative,FSEG,51.3499997457,G,C,G
6314,59.0,faraja,commerciale et administrative,FSEG,55.9500007629,G,D,G
6381,51.0,faraja,bio-chimie,FSDC,61.3999996185,G,G,G
6448,50.0,faraja,bio-chimie,FSDC,64.2333335876,G,G,A
6466,60.0,faraja,commerciale et administrative,FSEG,59.5499992371,G,G,D
6471,53.0,faraja,math-physique,FSEG,57.4666671753,G,G,G
6472,57.0,faraja,bio-chimie,FD,67.3500022888,G,G,G
6506,63.0,faraja,bio-chimie,FSTA,60.6666666667,G,G,E
6892,52.0,faraja,pedagogie,FSDC,53.625,G,D,G
7004,51.0,faraja,pedagogie,FPSE,60.7000007629,G,G,G
7058,67.0,faraja,pedagogie,FSEG,60.4666659037,G,G,C
7096,52.0,faraja,commerciale et administrative,FSEG,53.5750007629,G,D,G
7124,52.0,faraja,pedagogie,FSEG,58.566666921,G,G,A
7301,61.0,faraja,pedagogie,FSEG,56.9666671753,G,E,G
7897,50.0,faraja,pedagogie,FSDC,55.3250007629,G,D,G
8105,58.0,faraja,pedagogie,FSEG,57.9666671753,G,G,G
8106,50.0,faraja,commerciale et administrative,FSEG,53.4000002543,G,E,G
8109,57.0,faraja,commerciale et administrative,FSEG,57.2000007629,G,G,G
8136,54.0,faraja,commerciale et administrative,FSTA,48.9249992371,G,A,G
8219,51.0,faraja,commerciale et administrative,FSEG,53.1000003815,G,D,G
8338,51.0,faraja,math-physique,FSTA,55.9000015259,G,G,G
8429,53.0,faraja,commerciale et administrative,FSEG,56.3999989828,G,E,G
8485,52.0,faraja,bio-chimie,FSDC,58.9666659037,G,G,G
8542,50.0,faraja,pedagogie,FSDC,47.75,G,A,G
8712,55.0,faraja,commerciale et administrative,FSEG,59.9750013351,G,G,G
8731,57.0,faraja,bio-chimie,FSEG,60.366666158,G,G,G
8864,55.0,faraja,pedagogie,FSDC,62.0,G,G,G
8867,53.0,faraja,commerciale et administrative,FSEG,58.066666921,G,G,E
8917,50.0,faraja,bio-chimie,FD,60.1666666667,G,G,G
9118,63.0,faraja,pedagogie,FSTA,56.866666158,G,E,E
9128,52.0,faraja,commerciale et administrative,FSEG,51.5999984741,G,A,G
9188,52.0,faraja,commerciale et administrative,FSDC,59.0333328247,G,G,G
9342,51.0,faraja,pedagogie,FSDC,60.066666921,G,G,C
9466,56.0,faraja,commerciale et administrative,FSEG,59.5333340963,G,G,E
9498,50.0,faraja,bio-chimie,FSEG,47.0,G,A,G
9503,51.0,faraja,commerciale et administrative,FSEG,56.933333079,G,G,E
9504,57.0,faraja,commerciale et administrative,FSEG,55.1499996185,G,G,G
9627,50.0,faraja,math-physique,FSEG,58.7333335876,G,G,G
9665,51.0,faraja,bio-chimie,FD,55.5999984741,G,G,G
9690,57.0,faraja,pedagogie,FPSE,47.5,G,A,G
9871,53.0,faraja,pedagogie,FPSE,56.6500015259,G,G,G
9900,57.0,faraja,math-physique,FSEG,56.5,G,G,G
9961,62.0,faraja,math-physique,FSTA,55.8999996185,G,G,G
10017,50.0,faraja,math-physique,FSTA,57.1499996185,G,G,G
10036,50.0,faraja,commerciale et administrative,FSEG,53.8999996185,G,D,G
10071,57.0,faraja,math-physique,FSTA,52.9000015259,G,G,G
10102,51.0,faraja,commerciale et administrative,FSEG,52.0,G,G,G
10180,65.0,faraja,math-physique,FSTA,62.2999992371,G,G,G
10210,55.0,faraja,pedagogie,FSDC,51.5249996185,G,D,G
10232,50.0,faraja,commerciale et administrative,FSEG,46.7999992371,G,A,G
10240,52.0,faraja,math-physique,FM,53.75,G,D,G
10259,50.0,faraja,commerciale et administrative,FSEG,48.7999992371,G,A,G
10316,55.0,faraja,commerciale et administrative,FSEG,59.4500007629,G,G,D
10385,61.0,faraja,commerciale et administrative,FSEG,64.7000007629,G,G,G
10504,50.0,faraja,commerciale et administrative,FSEG,47.25,G,A,G
10510,52.0,faraja,bio-chimie,FM,53.2000007629,G,A,G
10536,52.0,faraja,math-physique,FM,50.9000015259,G,A,G
10544,51.0,faraja,commerciale et administrative,FM,57.9499988556,G,G,G
10743,55.0,faraja,commerciale et administrative,FSEG,49.4500007629,G,A,G
10772,60.0,faraja,math-physique,FSTA,55.2999992371,G,D,G
10796,50.0,faraja,bio-chimie,FSEG,35.7000007629,G,A,G
10799,55.0,faraja,math-physique,FSTA,47.0,G,A,G
10805,55.0,faraja,pedagogie,FD,48.25,G,A,G
10838,63.0,faraja,commerciale informatique,FSEG,54.7999992371,G,G,G
11264,53.0,faraja,math-physique,FSTA,54.4000015259,G,G,G
11437,52.0,faraja,bio-chimie,FSTA,43.4000015259,G,A,G
11551,54.0,faraja,bio-chimie,FM,57.2999992371,G,G,G
11553,64.0,faraja,bio-chimie,FSTA,49.0999984741,G,A,G
11596,55.0,faraja,commerciale et administrative,FSEG,54.2999992371,G,G,G
11672,55.0,faraja,bio-chimie,FM,59.5,G,G,G
11721,65.0,faraja,bio-chimie,FSTA,48.5,G,A,G
11759,52.0,faraja,pedagogie,FPSE,59.0999984741,G,G,G
11801,50.0,faraja,commerciale informatique,FSTA,47.25,G,A,G
11815,55.0,faraja,commerciale et administrative,FSEG,44.7000007629,G,A,G
11849,58.0,faraja,commerciale et administrative,FSEG,54.4000015259,G,G,G
11893,50.0,faraja,pedagogie,FSTA,45.7000007629,G,A,G
11998,52.0,faraja,bio-chimie,FM,59.0,G,G,A
12013,51.0,faraja,commerciale et administrative,FM,59.2999992371,G,G,G
12043,61.0,faraja,bio-chimie,FSTA,54.5999984741,G,G,G
12199,58.0,faraja,commerciale informatique,FD,62.2999992371,G,G,G
10658,61.0,savana school,bio-chimie,FD,49.75,G,A,G
11825,60.0,savana school,latin philo,FD,68.3000030518,G,G,A
11837,56.0,savana school,bio-chimie,FSEG,56.2999992371,G,G,G
6217,61.0,zawadi ya raisi,bio-chimie,FSTA,62.8000005086,G,G,G
6684,51.0,zawadi ya raisi,commerciale et administrative,FD,61.3000011444,G,G,G
7057,59.0,zawadi ya raisi,pedagogie,FD,66.0250015259,F,G,B
7791,54.0,zawadi ya raisi,sociale,FD,62.7750005722,G,G,D
9840,55.0,zawadi ya raisi,commerciale et administrative,FSEG,60.6499996185,G,G,G
10175,57.0,zawadi ya raisi,pedagogie,FPSE,61.5,G,G,D
10413,55.0,zawadi ya raisi,sociale,FSTA,49.5,G,A,G
11377,50.0,zawadi ya raisi,commerciale et administrative,FSDC,58.5999984741,G,G,A
11535,57.0,zawadi ya raisi,sociale,FD,69.1999969482,G,G,G
11772,51.0,zawadi ya raisi,bio-chimie,FSDC,58.5999984741,G,G,A
12057,61.0,zawadi ya raisi,pedagogie,FSTA,49.75,G,A,G
12124,53.0,zawadi ya raisi,commerciale et administrative,FSEG,57.4000015259,G,G,G
9203,57.0,eistein ujuzi,pedagogie,FD,56.5,G,G,G
9611,50.0,eistein ujuzi,pedagogie,FSDC,62.3000005086,G,G,G
9919,50.0,eistein ujuzi,pedagogie,FSDC,52.4750003815,G,D,G
10362,51.0,eistein ujuzi,pedagogie,FD,50.875,G,D,G
10923,50.0,eistein ujuzi,pedagogie,FSDC,59.0499992371,G,G,G
7280,50.0,mapendo,commerciale informatique,FSEG,53.8666661581,G,E,G
9328,60.0,mapendo,sociale,FSEG,57.6999994914,G,G,G
10094,51.0,mapendo,sociale,FD,63.0999984741,G,G,D
11681,60.0,mapendo,sociale,FSEG,57.5999984741,G,G,G
9208,53.0,shalom,commerciale et administrative,FSDC,57.3000005086,G,E,G
11398,56.0,shalom,bio-chimie,FSTA,54.0999984741,G,G,G
11399,51.0,shalom,sociale,FD,56.5,G,G,G
11696,64.0,shalom,bio-chimie,FSTA,53.2999992371,G,G,G
11814,52.0,shalom,bio-chimie,FSDC,58.0,G,G,G
11857,53.0,shalom,sociale,FSDC,48.9000015259,G,A,G
4274,50.0,epsk/fomulac,pedagogie,FD,67.8000030518,G,G,G
9179,70.0,epsk/fomulac,bio-chimie,FSTA,60.2333323161,G,G,G
11323,51.0,epsk/fomulac,bio-chimie,FSTA,63.5999984741,G,G,G
3731,52.0,anuarite,pedagogie,FSDC,67.7333348592,G,G,A
4240,60.0,anuarite,pedagogie,FSEG,61.2999992371,G,G,G
4419,63.0,anuarite,pedagogie,FSEG,59.7000007629,G,G,G
4493,56.0,anuarite,pedagogie,FSDC,57.0999984741,G,A,G
6178,53.0,anuarite,pedagogie,FSEG,48.5,G,A,G
6221,60.0,anuarite,commerciale et administrative,FSEG,58.6500015259,G,G,G
6916,59.0,anuarite,pedagogie,FSDC,59.0,G,G,G
7030,67.0,anuarite,pedagogie,FPSE,61.6500005722,G,G,F
7036,76.0,anuarite,pedagogie,FPSE,63.9249992371,G,G,B
7098,56.0,anuarite,bio-chimie,FSEG,58.2333335876,G,G,G
7111,72.0,anuarite,pedagogie,FSEG,60.3666674296,G,G,G
7308,55.0,anuarite,commerciale et administrative,FSEG,60.2666664124,G,G,E
7356,72.0,anuarite,pedagogie,FSDC,63.7333323161,G,G,G
7387,56.0,anuarite,pedagogie,FSDC,60.1999994914,G,G,G
7417,75.0,anuarite,pedagogie,FSDC,58.5333340963,G,G,G
7740,53.0,anuarite,latin philo,FD,61.5333340963,G,G,E
8114,51.0,anuarite,commerciale et administrative,FSEG,57.2333335877,G,G,G
8298,51.0,anuarite,pedagogie,FSEG,60.4499998093,G,G,B
8309,51.0,anuarite,commerciale et administrative,FSEG,56.5,G,G,G
8352,52.0,anuarite,pedagogie,FSDC,58.8999996185,G,G,G
8371,50.0,anuarite,commerciale et administrative,FSEG,58.4333343506,G,G,C
9028,55.0,anuarite,commerciale et administrative,FSEG,56.2333335876,G,G,G
9102,55.0,anuarite,pedagogie,FSTA,57.3333333333,G,G,G
9119,52.0,anuarite,commerciale et administrative,FSEG,59.9000002543,G,G,G
9526,51.0,anuarite,bio-chimie,FSTA,50.2999992371,G,A,G
9697,53.0,anuarite,bio-chimie,FSDC,62.1999994914,G,G,G
10006,65.0,anuarite,pedagogie,FSEG,60.8500003815,G,G,A
10219,54.0,anuarite,commerciale et administrative,FSEG,54.3999996185,G,G,G
10268,63.0,anuarite,pedagogie,FPSE,63.8500003815,G,G,D
10470,55.0,anuarite,pedagogie,FPSE,59.0,G,G,D
10710,59.0,anuarite,commerciale et administrative,FSEG,61.2999992371,G,G,D
10860,50.0,anuarite,commerciale et administrative,FSEG,45.5,G,A,G
11135,57.0,anuarite,pedagogie,FSTA,49.0,G,A,G
11336,52.0,anuarite,commerciale et administrative,FSEG,49.75,G,A,G
11706,68.0,anuarite,commerciale et administrative,FSEG,70.5999984741,A,G,A
11763,61.0,anuarite,pedagogie,FD,60.7999992371,G,G,G
11784,52.0,anuarite,commerciale et administrative,FT,73.4000015259,A,G,A
11792,50.0,anuarite,pedagogie,FPSE,54.0999984741,G,G,G
11803,65.0,anuarite,pedagogie,FM,65.6999969482,G,G,A
11813,56.0,anuarite,pedagogie,FPSE,63.5999984741,G,G,G
11828,57.0,anuarite,pedagogie,FM,62.9000015259,G,G,G
11829,51.0,anuarite,pedagogie,FSDC,64.8000030518,G,G,A
11856,59.0,anuarite,pedagogie,FSEG,55.2999992371,G,G,G
11861,55.0,anuarite,pedagogie,FSTA,49.75,G,A,G
11973,51.0,anuarite,pedagogie,FD,55.2999992371,G,G,G
12204,51.0,anuarite,commerciale et administrative,FSEG,47.75,G,A,G
7412,58.0,kilimani,pedagogie,FSDC,63.4000002543,G,G,G
9018,52.0,kilimani,pedagogie,FSEG,57.4666659038,G,G,G
10039,55.0,kilimani,pedagogie,FPSE,53.75,G,D,D
12209,52.0,kilimani,pedagogie,FSDC,58.4000015259,G,G,G
10845,54.0,mandai,sociale,FSDC,48.5,G,A,G
12042,52.0,mandai,sociale,FSEG,48.75,G,A,G
6296,54.0,la fontaine,bio-chimie,FSEG,60.75,G,G,D
6469,54.0,la fontaine,bio-chimie,FSEG,47.0,G,A,G
6589,50.0,la fontaine,sociale,FSDC,55.375,G,D,D
6633,55.0,la fontaine,commerciale et administrative,FD,60.0,G,G,G
7140,52.0,la fontaine,bio-chimie,FSEG,58.433333079,G,G,G
7658,67.0,la fontaine,bio-chimie,FSTA,49.5,G,A,G
8282,51.0,la fontaine,bio-chimie,FSTA,51.6500015259,G,A,G
8376,56.0,la fontaine,latin philo,FSDC,60.6000010173,G,G,C
8503,56.0,la fontaine,bio-chimie,FSDC,63.8000005086,G,G,G
8936,57.0,la fontaine,pedagogie,FD,55.633333842,G,E,G
9138,50.0,la fontaine,commerciale et administrative,FSEG,49.0,G,A,G
9256,51.0,la fontaine,sociale,FD,47.25,G,A,G
9759,66.0,la fontaine,pedagogie,FD,57.6666666667,G,G,G
10225,52.0,la fontaine,latin philo,FD,51.25,G,D,G
10501,59.0,la fontaine,bio-chimie,FM,55.75,G,G,A
10654,53.0,la fontaine,sociale,FD,58.0,G,G,A
10769,67.0,la fontaine,bio-chimie,FSTA,59.5499992371,G,G,D
11031,52.0,la fontaine,sociale,FSEG,53.0500011444,G,D,G
11131,57.0,la fontaine,bio-chimie,FSDC,61.6499996185,G,G,G
11445,57.0,la fontaine,latin philo,FD,47.0,G,A,G
8617,62.0,tabiti,commerciale et administrative,FSEG,55.8000005086,G,G,G
11682,57.0,tabiti,commerciale et administrative,FSEG,62.0999984741,G,G,G
645,53.0,tupendane fec,latin philo,FD,54.2000007629,G,D,G
8879,55.0,tupendane fec,sociale,FSDC,62.8666661581,G,G,G
9888,52.0,tupendane fec,pedagogie,FD,58.7000007629,G,G,G
10648,50.0,tupendane fec,pedagogie,FSEG,49.9000015259,G,A,G
12018,51.0,tupendane fec,sociale,FSDC,51.5999984741,G,A,G
10450,58.0,amina,sociale,FD,65.0999984741,G,G,D
11620,61.0,amina,pedagogie,FSDC,59.0,G,G,G
12041,56.0,amina,pedagogie,FT,54.0999984741,G,A,G
3135,50.0,autodidacte,pedagogie,FT,60.0999984741,G,G,G
3874,50.0,autodidacte,pedagogie,FSEG,47.75,G,A,G
4039,60.0,autodidacte,pedagogie,FD,63.0999984741,G,G,A
5073,50.0,autodidacte,pedagogie,FPSE,65.5999984741,G,G,A
6665,52.0,autodidacte,pedagogie,FD,48.5,G,A,G
